id,path
1979,125 88 268 88 89 91
2175,92 223 94 115 116 30 23 117
303,39 113 22 29 30 5
1544,92 85 88 121 94 115 116 95 82 19
1056,151 22 22 23 126
660,72 73 77 22 23 171
2091,92 85 88 121 268 88 89 91
236,69 22 22 23 68
2216,49 284 285 46 52
1749,151 22 22 81 268 269 267 176
2787,28 303 106 107 108
2217,49 284 285 46 47
2795,43 14 58 81 82 16
902,13 218 219 209 150
1572,97 58 22 85 86 5
975,57 14 45 50 210 218 219 5
524,21 22 23 23 23 23 23 23 23 23 66
305,69 22 22 29 115 116 30 51 54
390,13 81 82 23 128
2448,42 14 15 64 23 23 19
501,125 88 142 115 88 94 95 122 124
1778,62 270 272 273 40
1158,76 77 78 74 164 90
2034,257 14 15 16
2634,62 63 14 15 111 9 26
2150,87 88 89 282 283
233,67 22 23 66
1894,72 73 74 23 104 19
1238,151 22 103 22 23 114 37
870,57 14 110 14 15 16
1149,13 81 82 23 117
374,31 14 58 29 115 116 30 23 53
2011,69 22 63 133 134 16
1750,151 22 22 81 268 269 267 23 114 37
2635,62 63 14 15 111 9 10
921,220 214 218 219 16
1675,97 58 59 15 234 74 79
65,7 8 58 59 15 19
531,13 81 82 23 155
1583,257 14 15 40
882,62 73 74 75
1726,151 22 22 23 169
1029,129 22 23 226
1604,13 81 82 23 167
2256,42 14 15 234 90
1303,55 22 23 59 15 64 104 19
2033,257 14 15 56
2337,32 113 210 202 203 5
2786,28 303 106 107 40
405,69 22 22 23 131
525,21 22 23 23 23 23 23 23 23 23 65
532,13 81 82 23 51 54
1104,32 113 63 14 15 61 54
1878,151 63 14 58 22 29 30 5
2272,13 81 94 95 224 23 78 90
1260,13 81 82 23 150
55,21 22 23 51 54
393,129 22 81 82 16
2035,49 50 22 223 224 5
122,72 73 77 22 23 53
1601,57 14 58 22 85 88 89 91
2508,80 73 163 63 14 15 16
138,44 45 46 15 56
1419,100 22 23 66
1305,62 63 14 58 22 29 30 5
1611,21 22 23 164 90
1635,44 45 46 15 64 23 114 37
80,44 45 46 15 41
860,43 14 58 22 185 180 181 186 59 98
778,31 14 45 50 85 86 5
1575,93 94 95 82 23 23 23 128
2342,32 113 210 202 88 89 91
1264,129 22 81 94 95 224 23 117
123,72 73 77 22 23 66
1414,129 22 103 22 23 99
1808,92 29 115 116 30 23 277
2213,43 14 45 60 14 45 50 85 86 5
1408,92 29 115 88 94 95 122 224 23 117
989,43 14 45 50 22 223 218 115 116 30 23 117
1817,105 106 180 181 16
2018,62 63 133 136 22 29 30 5
216,102 22 103 104 16
46,44 45 46 15 19
1751,31 81 268 269 267 176
219,21 22 23 104 23 59 98
67,12 8 58 59 15 56
227,67 22 23 68
1491,246 22 81 94 95 89 96
2517,48 45 50 22 23 167
1764,62 22 266 121 268 177 178 91
2093,69 22 81 268 269 89 269 123
2020,31 133 136 22 29 115 116 30 23 117
8,7 8 17 18 15 19
982,220 214 218 219 224 23 78 74 79
542,12 8 58 59 15 70
288,44 45 46 15 16
1502,39 33 34 36
30,39 33 34 37
1165,80 73 163 22 85 86 5
1646,32 113 22 23 114 35
1248,32 113 22 23 114 36
1247,32 113 22 23 114 37
2208,31 81 94 95 224 51 46 47
2022,87 88 89 116 30 23 137 140
2207,31 81 94 95 224 51 46 52
1872,251 63 14 15 16
309,92 29 115 116 30 51 46 47
457,31 142 143 89 96
638,151 22 22 103 104 16
2189,69 22 23 23 19
652,170 22 23 104 23 164 74 79
2120,48 45 50 22 23 128
1819,42 106 180 181 178 96
308,92 29 115 116 30 51 46 52
2298,261 142 143 16
66,12 8 58 59 15 19
863,92 185 180 181 186 59 98
889,31 14 58 22 29 115 116 30 23 78 90
1902,13 14 58 22 22 23 65
2456,44 45 46 15 111 9 26
254,12 8 58 59 15 41
967,72 73 77 22 23 51 54
1607,32 113 73 74 75
453,147 142 143 89 96
2512,62 73 163 63 14 45 50 29 30 5
1807,31 133 136 22 29 115 116 30 23 19
2257,57 14 15 234 90
1009,31 14 45 50 22 29 115 116 95 82 19
887,43 14 45 50 22 29 115 116 30 23 117
1420,100 22 23 101
1168,80 73 163 22 85 88 89 91
2492,92 292 88 94 115 116 30 51 54
1574,93 94 95 82 23 23 23 68
2444,57 14 15 64 23 66
357,92 2 115 116 30 23 24
2324,44 45 46 15 83
2445,57 14 15 64 23 65
358,92 2 115 116 30 23 25
1246,39 113 22 23 114 37
2712,31 14 45 50 22 103 22 81 82 16
400,67 22 23 131
491,32 113 22 81 118 119 89 116 30 23 117
809,189 190 191 5
2111,69 73 163 22 22 23 114 37
1608,39 113 73 74 75
375,12 8 58 59 15 16
674,93 94 95 82 23 104 23 68
2021,31 133 136 22 29 115 116 30 23 53
2767,44 45 46 15 70
1605,72 73 74 114 37
1606,72 73 74 114 36
1774,261 270 271 68
1626,32 113 22 63 64 65
1215,27 22 23 59 98
1335,27 160 106 107 161 90
1620,262 263 264 259 68
2624,69 22 22 22 23 169
2653,48 45 284 22 23 51 54
2264,69 73 77 22 23 59 9 26
2641,43 14 45 60 14 15 61 54
1472,13 81 82 23 59 15 56
1946,105 106 180 181 178 116 95 123
926,31 218 219 89 116 30 23 53
1906,31 14 58 22 22 23 164 74 79
1222,21 22 23 23 241
1555,31 81 94 95 224 23 23 114 37
2002,71 14 15 34 37
2003,71 14 15 34 36
2525,80 73 163 22 81 82 16
966,213 210 211 51 46 47
1591,13 14 15 111 15 256
2682,125 88 118 119 122 89 86 23 117
2155,44 45 50 22 81 94 95 89 96
1449,21 22 23 23 254
1394,92 29 115 116 30 23 150
2451,69 63 14 45 50 29 30 5
1919,92 85 88 94 115 116 30 23 117
440,57 14 45 50 29 115 88 89 91
965,213 210 211 51 46 52
2654,48 45 284 22 23 51 46 52
2720,80 73 233 14 45 50 29 115 88 89 91
2626,69 22 22 22 23 23 167
242,55 22 23 23 23 23 23 68
1384,92 223 94 95 122 224 23 53
1788,13 274 275 273 271 260
2465,173 292 293 51 54
740,156 157 160 106 180 181 16
808,71 14 110 14 58 185 186 5
2772,57 14 45 50 22 22 23 66
241,55 22 23 23 23 23 23 65
1196,62 73 233 14 58 29 30 5
2771,57 14 45 50 22 22 23 65
240,55 22 23 23 23 23 23 66
313,92 29 115 116 30 23 117
128,55 22 29 30 5
646,151 22 22 103 22 23 104 19
781,87 88 89 86 51 46 47
1349,21 22 23 23 162
1689,97 58 59 15 61 46 52
1988,92 2 115 116 30 59 15 34 37
780,87 88 89 86 51 46 52
1048,31 14 58 73 74 75
1508,32 33 14 58 22 22 23 65
1382,92 223 94 95 122 124
745,31 180 181 178 96
2371,125 88 94 115 116 30 51 54
588,156 157 158 159
555,31 14 45 50 22 81 94 95 89 96
2209,43 14 45 60 14 15 16
2600,92 185 180 181 296 5
151,13 14 15 64 23 66
1017,49 50 22 29 30 5
2708,154 22 23 104 23 117
152,13 14 15 64 23 65
1978,92 29 115 88 268 88 89 91
2370,125 88 94 115 88 94 115 116 30 51 46 52
2485,31 14 45 50 292 88 94 115 116 95 123
2027,13 14 15 111 15 234 90
16,27 22 23 25
257,42 14 58 22 29 30 5
1074,170 22 23 104 23 23 164 74 79
2713,13 14 45 60 14 58 29 30 5
1937,32 113 22 29 115 116 95 82 19
1434,92 29 115 116 30 23 171
1123,13 81 82 23 59 15 19
1877,251 63 14 58 22 29 30 5
175,92 85 88 89 91
1804,55 22 23 59 15 275 276
2559,13 14 15 64 23 19
1439,151 210 218 219 5
93,43 14 45 60 14 15 40
1383,92 223 94 95 122 224 23 117
94,43 14 45 60 14 15 41
1665,93 94 95 82 23 164 90
1802,97 58 59 15 275 276
2320,69 22 81 94 95 89 86 23 285 54
2438,31 14 110 14 45 50 29 115 88 89 91
2621,62 22 22 22 23 169
2392,291 160 106 107 161 90
1740,67 22 266 267 5
2194,76 233 234 74 150
816,193 194 195 101
702,93 94 95 82 23 23 164 90
736,13 180 181 107 108
565,31 14 58 22 29 115 116 30 23 53
2479,31 81 94 95 89 293 51 54
1977,31 14 58 29 115 88 268 88 89 91
237,69 22 22 22 23 65
1985,6 2 115 116 30 59 15 19
1324,62 22 29 115 116 175 176
2584,71 14 58 29 115 116 191 192
266,42 14 15 111 112
1546,125 88 121 94 115 116 95 82 19
2129,39 113 22 23 104 19
2423,31 14 45 50 22 22 22 23 66
528,154 22 23 51 54
2422,31 14 45 50 22 22 22 23 65
2766,57 14 45 50 22 22 29 30 5
815,193 194 195 66
1962,57 14 58 22 29 115 116 30 59 98
513,67 22 22 23 23 19
1612,21 22 23 164 74 79
115,44 45 46 15 64 68
2563,44 45 46 15 64 66
2364,57 14 58 29 115 116 95 123
1759,92 266 268 269 122 267 23 114 37
1438,92 218 219 211 150
1717,97 110 111 15 56
2506,72 73 163 63 14 15 16
1859,57 14 58 22 22 85 86 5
2452,43 14 45 50 29 30 5
1621,262 263 264 259 260
323,92 29 115 116 30 23 114 37
1184,76 233 234 74 79
2233,151 22 29 115 116 30 23 285 46 52
1710,69 22 23 164 74 79
1719,13 14 15 111 15 56
737,13 180 181 107 40
2437,31 14 17 22 29 115 116 30 51 46 52
2393,291 160 106 107 161 24
2163,62 22 81 94 95 224 23 53
234,62 22 22 22 23 65
2164,31 81 94 95 224 23 114 37
1671,76 233 234 74 66
1806,31 133 136 22 29 115 116 30 23 277
522,62 22 22 22 23 66
1185,76 233 234 74 68
1186,76 233 234 74 75
264,57 14 15 111 112
1590,13 14 15 111 15 19
783,31 14 45 50 85 88 89 91
836,32 199 202 177 178 91
1810,92 29 115 116 30 23 238 239
1179,27 22 23 144
899,217 218 219 209 53
2345,31 81 94 95 89 203 204
903,21 208 218 219 5
910,92 218 219 211 212
2358,31 14 58 22 29 115 116 30 23 24
1100,42 14 15 64 114 37
1163,72 73 163 22 85 86 5
2122,13 103 104 23 51 54
1794,13 14 15 275 19
2103,69 22 29 115 116 95 123
928,92 2 115 116 30 23 53
1325,62 22 29 115 116 175 68
1374,93 94 95 82 23 23 128
2599,92 185 180 181 296 297
2121,48 45 50 22 23 68
2162,62 22 81 94 95 224 23 117
1661,13 81 82 23 164 90
856,31 14 58 185 180 181 207
1314,92 29 115 116 95 82 23 68
1407,151 22 29 115 88 94 95 122 124
1680,120 121 122 224 23 59 98
1039,227 22 22 23 23 164 74 79
173,84 14 45 50 22 22 85 88 89 91
225,31 103 22 29 30 5
1964,31 14 58 22 29 115 116 30 59 15 19
27,32 33 34 37
2574,84 14 58 29 30 5
26,32 33 34 36
2439,49 50 22 22 63 64 65
1500,38 113 114 35
25,32 33 34 35
1501,38 113 114 37
1499,38 113 114 36
2218,49 284 22 23 53
2679,92 85 88 118 119 122 89 96
1987,92 2 115 116 30 59 15 19
683,80 73 77 22 23 164 90
1771,31 14 45 60 14 58 22 29 30 5
1323,55 22 29 115 116 175 176
898,217 218 219 209 117
693,92 85 88 94 115 116 30 23 78 74 79
2025,97 110 111 15 234 90
2326,13 14 45 50 22 210 211 65
879,146 214 215 216
813,92 29 115 116 191 192
2210,44 45 46 15 61 54
963,62 210 211 51 46 52
2462,13 14 45 50 29 115 116 30 51 54
916,92 218 219 215 144
1992,62 22 22 29 115 116 30 23 53
1373,93 94 95 82 23 23 68
356,92 2 115 116 30 23 117
2414,69 22 22 29 115 116 30 59 9 26
1466,13 14 58 22 23 245
1567,43 14 58 22 85 86 5
2,1 2 3 5
144,67 22 23 51 46 52
1153,72 73 74 164 74 79
1840,48 45 50 22 29 115 88 94 95 122 124
571,92 29 115 116 95 82 23 155
1,1 2 3 4
145,67 22 23 51 46 47
2297,261 142 143 144
2779,48 45 284 22 23 131
2311,92 85 88 142 115 116 30 23 285 54
564,31 14 58 22 29 115 116 30 23 117
2012,67 63 133 134 16
1025,225 58 59 15 19
1317,151 22 223 94 115 116 30 23 78 74 79
2225,48 45 284 22 23 150
668,67 22 22 85 86 5
2598,92 185 180 181 296 204
2557,67 63 64 23 152
2642,31 14 45 60 14 15 61 54
1012,1 2 3 40
1989,32 33 14 58 29 115 116 30 23 117
2048,62 22 23 51 54
1587,97 110 111 15 256
1974,87 88 89 269 123
2523,72 73 163 22 81 82 16
2395,13 14 58 22 23 212
1176,31 81 231 232 89 86 23 78 90
2420,43 14 45 50 22 22 22 23 65
417,13 133 134 16
917,92 218 219 215 216
1803,97 58 59 15 275 19
2415,69 22 22 29 115 116 30 59 9 10
2658,151 22 81 94 95 89 86 59 9 26
2130,32 113 22 23 104 19
853,39 33 14 58 185 186 5
2421,43 14 45 50 22 22 22 23 66
2509,44 45 46 15 64 19
1991,62 22 22 29 115 116 30 23 117
1154,72 73 74 164 74 66
1624,265 22 23 66
1762,87 177 178 269 82 23 23 68
11,20 8 17 18 15 19
293,21 22 29 30 5
701,80 73 163 22 29 115 88 89 91
2547,87 88 89 116 30 51 46 52
12,20 8 17 18 15 16
1164,69 73 163 22 85 86 5
969,80 73 77 22 23 51 46 52
2279,57 14 45 50 22 81 94 95 89 96
466,92 29 115 116 30 23 137 140
1342,13 103 104 23 250
2548,87 88 89 116 30 51 46 47
1753,31 81 268 269 267 23 114 36
1752,31 81 268 269 267 23 114 37
1632,13 14 15 64 23 114 36
2541,31 14 45 50 29 115 116 30 23 78 74 79
1631,13 14 15 64 23 114 37
2426,57 14 58 22 23 128
1279,151 22 103 63 64 104 19
1231,13 103 104 23 243
912,213 210 218 219 5
1272,13 103 104 23 245
1966,93 268 269 82 23 68
2652,44 45 284 22 23 51 54
416,13 133 134 56
418,57 133 134 16
1049,76 163 164 74 59 98
1968,168 22 81 268 269 89 96
1281,31 103 63 64 104 19
2674,151 22 81 118 119 89 86 23 117
2069,92 223 121 94 115 116 30 23 171
1674,97 58 59 15 234 90
1550,120 121 122 89 116 30 23 117
2310,32 113 22 85 88 142 115 116 30 23 285 54
932,32 113 22 29 115 116 30 23 117
1003,151 22 81 94 95 89 116 219 221
410,130 22 63 64 66
2081,93 268 269 82 23 128
409,130 22 63 64 65
1744,120 121 122 267 23 114 37
1887,13 103 104 23 278
2315,125 88 142 115 116 30 23 285 46 47
948,87 177 178 116 3 4
1346,156 22 23 104 19
2663,43 14 58 22 23 299
949,87 177 178 116 3 5
541,13 14 45 60 14 15 16
2314,125 88 142 115 116 30 23 285 46 52
1732,13 81 82 23 23 212
2698,97 58 59 15 64 51 46 52
943,92 29 115 88 218 115 116 175 68
2240,31 81 94 95 89 86 51 54
1468,57 14 58 22 23 150
801,43 14 15 111 15 19
212,13 103 104 23 59 98
942,92 29 115 88 218 115 116 175 176
1404,31 14 58 22 22 223 224 5
2141,32 113 22 22 23 164 90
1227,242 22 22 29 30 5
1261,21 22 223 224 5
2343,92 202 88 89 91
791,31 81 187 188 89 86 51 54
113,71 14 15 41
2577,193 194 195 294
112,71 14 15 40
551,31 14 58 85 88 89 91
1406,151 22 81 94 95 89 116 30 23 117
547,87 88 89 86 59 9 26
1071,151 22 22 22 23 104 19
92,13 14 45 60 14 15 40
2269,120 121 122 224 23 78 90
2748,71 14 15 56
1290,31 103 63 64 68
