id,path
468,7 5 57 58 18 24 6 4
189,7 19 21 18 20 12
516,1 5 23 23 23 21 18 32 6 4
212,7 5 31 21 18 36 32 10
48,1 5 14 8 21 18 22 6 4
818,7 5 38 21 57 58 63 58 26 9 4
871,7 8 55 57 58 63 18 9 4
180,7 5 33 35 36 18 9 6 4
319,1 5 51 52 10
351,1 5 25 35 36 37 6 4
664,1 5 31 32 68 50 10
583,1 5 33 35 36 18 40 6 12
372,1 19 21 18 32 10
144,7 8 23 24 9 4
429,1 5 59 25 35 36 37 6 12
286,1 19 21 18 47 18 32 6 12
562,1 5 33 35 36 18 40 6 4
464,1 5 31 32 62 56 6 4
285,1 19 21 18 47 18 32 6 4
352,1 5 25 35 36 37 6 12
689,13 8 9 9 9 4
404,7 5 25 26 60 6 12
220,7 8 31 21 18 36 34 6 4
242,1 15 16 17 18 40 6 12
498,7 5 8 31 21 18 32 6 12
506,13 31 21 18 32 6 4
728,7 5 38 35 36 18 70 60 52 10
644,1 5 39 40 40 6 4
207,13 8 23 23 21 18 32 9 4
221,7 8 31 21 18 36 34 6 12
374,1 19 21 18 36 32 6 4
486,1 5 39 21 18 36 32 6 12
241,1 15 16 17 18 40 6 4
167,7 5 31 35 36 34 6 4
645,1 5 39 40 40 6 12
373,1 19 21 18 36 32 6 12
620,7 5 23 21 57 58 63 58 42 10
428,1 5 59 25 35 36 37 6 4
145,7 8 23 24 9 10
326,7 5 31 32 52 10
499,7 5 8 31 21 18 32 6 4
182,7 5 38 35 36 18 9 6 12
507,13 31 21 18 32 6 12
782,1 5 23 23 23 21 18 9 6 12
390,1 5 38 35 36 18 40 6 12
465,1 5 31 32 62 56 50 6 4
191,7 19 21 18 24 24 9 4
183,7 5 38 35 36 18 9 6 4
391,1 5 38 35 36 18 40 6 4
438,13 49 50 60 6 12
527,7 5 23 21 57 21 18 24 6 12
466,1 5 31 32 62 56 50 6 12
135,13 25 27 28 6 4
392,1 5 38 35 36 18 40 54 6 12
439,13 49 50 60 6 4
485,1 5 39 21 18 36 32 6 4
136,13 25 27 28 6 12
532,7 2 16 17 18 22 6 12
696,7 5 31 32 9 9 4
751,13 49 67 31 21 18 32 50 6 12
296,7 2 16 17 18 22 6 4
406,7 5 25 26 60 10
688,13 8 9 9 4
481,7 5 23 21 57 58 63 18 24 10
845,1 5 8 21 18 9 4
473,1 5 57 58 18 24 10
330,1 5 53 54 6 12
393,1 5 38 35 36 18 40 54 6 4
449,7 5 55 61 62 56 6 12
783,7 5 23 23 23 21 18 9 4
454,1 5 49 55 61 62 56 50 10
784,7 5 23 23 23 21 18 9 10
329,1 5 53 54 6 4
200,7 5 8 23 23 21 18 32 6 12
206,13 8 23 23 21 18 32 6 12
133,13 25 27 28 29 6 4
198,1 5 8 23 23 21 18 32 6 12
414,1 5 53 55 56 60 10
205,13 8 23 23 21 18 32 6 4
134,13 25 27 28 29 6 12
91,7 5 23 21 18 24 6 12
694,1 5 31 32 9 9 9 4
779,13 23 23 21 18 9 10
799,1 2 16 17 18 47 48 42 10
510,1 5 23 21 18 32 6 4
778,13 23 23 21 18 9 4
737,7 5 39 39 21 18 32 6 4
713,1 5 69 70 60 52 50 6 12
443,1 5 55 56 50 60 6 4
771,7 5 67 31 21 18 32 9 4
412,1 5 53 55 56 60 6 12
627,1 5 39 21 18 36 34 6 12
714,1 5 69 70 60 52 50 6 4
566,13 33 35 36 37 6 4
614,13 41 57 58 63 58 42 6 4
772,7 5 67 31 21 18 32 9 10
197,1 5 8 23 23 21 18 32 6 4
284,1 19 21 18 47 48 42 10
864,7 5 25 35 36 18 24 24 10
565,13 33 35 36 37 6 12
613,13 41 57 58 63 58 42 6 12
253,1 5 31 32 44 6 4
442,1 5 55 56 50 60 6 12
579,7 5 38 35 36 18 36 32 10
199,7 5 8 23 23 21 18 32 6 4
413,1 5 53 55 56 60 6 4
254,1 5 31 32 44 6 12
807,7 8 25 57 58 63 18 37 6 12
455,1 5 49 55 61 62 56 50 60 6 12
805,7 8 25 26 9 4
147,1 5 8 23 24 9 10
320,7 5 51 52 10
626,1 5 39 21 18 36 34 6 4
822,7 8 45 46 47 18 58 56 9 4
800,1 5 8 23 23 21 18 32 9 4
426,13 31 35 36 26 60 6 4
425,13 31 35 36 26 60 6 12
376,13 31 21 18 36 32 6 12
463,1 5 31 32 62 56 6 12
866,7 5 38 35 36 18 24 6 12
377,13 31 21 18 36 32 6 4
271,1 5 41 45 46 47 18 32 6 12
300,1 5 49 50 6 12
865,7 5 38 35 36 18 24 6 4
270,1 5 41 45 46 47 18 32 6 4
301,1 5 49 50 6 4
213,1 5 31 21 18 36 32 6 12
223,1 5 38 35 21 18 22 10
619,7 5 23 21 57 58 63 58 42 6 4
766,7 5 67 31 21 18 32 6 4
402,1 5 59 60 10
786,7 5 23 23 23 21 18 9 6 4
214,1 5 31 21 18 36 32 6 4
765,7 5 67 31 21 18 32 6 12
691,13 8 9 9 9 60 6 4
785,7 5 23 23 23 21 18 9 6 12
88,7 5 23 24 24 24 6 12
184,1 5 38 35 36 18 9 4
657,1 5 49 67 68 50 6 4
690,13 8 9 9 9 60 6 12
850,7 5 23 24 24 6 4
194,7 19 21 18 24 24 9 6 12
776,13 51 59 69 21 18 24 6 4
618,7 5 23 21 57 58 63 58 42 6 12
658,1 5 49 67 68 50 6 12
851,7 5 23 24 24 6 12
637,7 5 8 8 21 18 24 24 24 6 4
